movie_name,movie_comment
梅艷芳,"我有花一朵 種在我心中
還沒看之前 自從上檔這部後 腦海就一直迴盪這首歌 
梅艷芳一生是驚艷精彩的
但一定也有許多遺憾的
人生不可能皆可得
張國榮與梅艷芳的友誼看到我感動萬分
這場電影比演唱會還精彩
後面整個哭到不行
如果你熱愛音樂 如果你喜歡梅艷芳 如果你想要得到感動

趕快來戲院吧❤️❤️
梅艷芳張國榮我們愛你
謝謝你們為樂壇影壇帶來的精彩 🙏"
梅艷芳,"完全展現香港文化的場景！美術設計很棒
雖然配角選角有點不太像，但主角神韻真的讓人以為是梅艷芳！好看！值得去電影院享受那種舞台感。"
梅艷芳,It’s so lucky and appreciated that I was born in the era of Anita Mui and Leslie Cheung. The movie let me reminisce the wonderful memory of  them. It also reminds that Mui and Leslie are still unforgettable by us. Nice movie to salute Anita Mui. Miss you both- Anita & Leslie🥺
梅艷芳,看完真的很感動，是對香港90美好年代的緬懷，同時也見證一代巨星的傳奇！真心推薦給不認識梅姐或者是梅姐的粉絲。再次重溫經典跟她不凡的一生！
梅艷芳,"華麗、感動、演技出色
從來不是梅艷芳的粉，但看完會遺憾自己沒出身在那個年代
無論妝容、時空背景都把年代感帶出來，還以為傳記會枯燥乏味卻意外精彩，片場稍長但算緊湊節奏不緩慢"
梅艷芳,"華麗、夢幻、傳奇！

即便沒經歷過梅艷芳的傳奇一生，到了現在重看她的人生故事也完全可以被感動，電影在有限的時間裡將梅艷芳燦爛卻短暫的一生濃縮成精華，將其中重大轉變的部分重現出來，歌曲、畫面、排場全部到位，彷彿就是要盡善盡美才能配得上傳奇，配得上梅艷芳。

最令人驚艷的是到底要如何才能找到飾演梅艷芳的演員，出演此角色本身也是相當吃力不討好，但說實在真的很難找到像這位新秀演員一樣能無限接近梅艷芳的人，畢竟要長得像、舉止相似、會演、會唱、聲音接近，這位演員表現得相當出色，真的十分厲害！

真心推薦大家可以在正式上映時去看“梅艷芳”，不會失望，而且還能更加認識這位傳奇人物。"
梅艷芳,"梅艷芳台北演唱會是我人生第一場演唱會經驗,真的很熱鬧 像看秀一樣!! 印象深刻  當年才十來歲.
我並不算梅艷芳的歌迷 但也滿喜歡她幾首歌.  覺得整場電影下來 廣度夠, 但深度不足, 就是不夠矯情啦!  所以我帶了手帕跟面紙 並沒有派上用場, 有偷偷眼眶泛紅 用手指撇了一下快要滴出的淚水而已.   
但會進電影院看這部片, 純粹是想再回味梅艷芳, 想多知道她的故事.  詮釋褟的女主角演得真的是不錯. 
知道梅艷芳, 想念梅艷芳的人, 我想還是滿值得進戲院看."
梅艷芳,"一顆星給情懷，大部分感動位都在於當年的像影，而不是演員和劇情，傳記片拍成流水帳其實沒問題，但從頭到尾要有一個人生主線，可惜這裡沒有 ，到最後就變成用年份數字推著情節走，而且用了大量真實影像片段，這是電影又不是紀錄片！ 如果你不了解梅艷芳，看完了可能完全感受不到有什麼是令她如此特別的。 演員和導演都撐不了這兩位傳奇的人物，尤其演張國榮的演員，實在太讓人出戲了，而且也看不出是什麼事讓他和梅艷芳變成知己好友,劇情單薄...近藤洗白...吐槽點太多了"
梅艷芳,看這部電影彷彿是回憶著那些年香港的風華絕代，巨星都是實力堅強且努力不懈的，也都是深愛表演深愛舞台的。很慶幸王丹妮在模特兒界已有自己的舞台，否則怕她以後的角色會被梅姐侷限住，因為她把她的神韻詮釋的太像了 …很好看的電影，大推
梅艷芳,"我不是梅姐的Fans，但得知有這部片後，在YT上看了很多她的視頻，最令我震撼的是她最後一場演唱會最後的那聲：「BYe BYe」！是那麼的有生命力！
這部片震真的令人感動，令我眼眶也紅了；口碑場觀眾不多，散場時看到很多人拿著面紙拭淚….
很推薦的電影！"
梅艷芳,"用電影懷念偶像，
每首歌代表一個段落，
真心來推一波。"
梅艷芳,"用電應影回億珍惜巨星 梅艷芳
夕陽之歌
張國榮
梅艷芳"
梅艷芳,"飾演梅艷芳的新人王丹妮，到底是哪裡找來的，
氣勢、儀態、外型，怎麼可以長得這麼像。
張國榮的戲份太少了，少到只成了一面鏡子，
編劇沒有被綁架，梅艷芳才是這部電影的主角。
刻意避談成龍、趙文卓，還有一大票香港藝人，
監製大概比誰都清楚，梅艷芳的那些「堅持」。"
梅艷芳,"高中受國文老師影響，上課時間剩下最後5~10分鐘左右就會撥梅艷芳的影片
那時候港片也正流行

今天去看了電影後，才知道對梅姊的認識是那麼的少
中段後的電影真的很催淚
""女人花"" ""夕陽之歌"" 這些音樂一下，眼淚開始打轉

決定上映後在二刷一次"
梅艷芳,這部片可能比隔壁棚的外星聯盟好看100000倍
梅艷芳,本來以為王丹妮無法撐起梅姑的角色，但觀看後卻不禁讓我為之驚艷！當然眼淚也是沒停過...懷念祂和哥哥的芳華絕代！也難以忘懷在告別演唱會的唱後訣別...這是一種對生命的熱愛與韌性。夕陽之歌變成最近播放的曲目了！要看的人最好多帶幾包面紙，特別是梅姑的歌迷！！！
梅艷芳,真的很好看，大推，電影的敘事手法流暢，完整的講述了一代天后梅姑的一生經歷，演員更是精挑細選，無論是飾演梅艷芳、張國榮還是梅愛芳的演員都演到入木三分，可惜受限於電影篇幅，有些東西無法拍到更精細，像是梅姑跟媽媽和兩位哥哥的愛恨糾葛也應該掀出來給觀眾看，希望能改拍成電視劇，可以詮釋出更多的事情
梅艷芳,"比預期好看,梅艷芳一生的故事多彩多姿，把自己嫁給了舞台,即便最後罹癌還是抱病上台,感動不少觀眾，戲院中哭聲一片,劇終還有觀眾起立鼓掌，好看"
梅艷芳,我今年30初對於從小電視兒童的我和哥哥最喜歡除了卡通就是那時候的電影台也是從小時候因為愛看港片認識了梅艷芳，一直到國小六年級後開始聽音樂也聽到了梅姐的歌，當時訝異這位電視上🉑️搞笑可嚴肅、風情萬種到了演唱會又是巨星鋒芒的魅力，電影還原度超高演員演得傳神會入戲， 我跟哥哥感受那最輝煌的香港黃金歲月。一個美好的時代，謝謝梅艷芳。非常推薦
詭扯,笑點很荒唐，劇本怪，很難笑，浪費時間
詭扯,超級好看，好笑中又帶點恐怖，大推，值得買票進戲院看
詭扯,真的會笑倒在電影院，劇情和背景音效很到位，超級推
詭扯,第一次覺得國片那麼好看，從頭到尾無冷場，讓我一定要來評分一下。
詭扯,這是我第一次想上來雅虎電影寫評論。因為這部電影，真的出乎意料的好笑，真的很值得推薦
詭扯,"感覺很難笑，寧願看月老！
月老還比較好看"
詭扯,"劇本完整, 劇情緊湊, 演員表演生動到位, 台詞說的自然流暢, 是今年看過最好看的國片,遠勝過其他得獎大片. 從頭爆笑到尾 ,不是其他國片那種拿網路梗或直接說一段笑話那種令人尷尬的喜劇. 有可能是韓國的原劇本太強大了, 改編後才能這麼精采. 所以好劇本實在太重要了. 有好劇本, 演員才能盡情發揮 . 很多台灣導演都兼編劇 ,是否造成劇情薄弱張力不足, 還是該多更專業編劇多合作, 才能相得益彰."
詭扯,從頭笑到尾，相當好看，每個人的演技都相當好
詭扯,"是一部很不錯的黑色喜劇

不過 真的是見仁見智

我滿喜歡這個劇本的 不過看不懂的人真的不少

或許我比較喜歡這種黑色的幽默吧"
詭扯,一開演到結束很順暢的看完，沒有冷場，許多想不到的劇情，一路扯到最後，值得一看！
詭扯,出乎意料的好笑，不要一定覺得看完電影要學到什麼或有什麼感觸，才叫好電影，好的喜劇就是要讓觀眾笑，我有笑得很開心喔 ：）
詭扯,看完只有無言，真的是詭扯！不覺得這部片的表現足以拿男配角，感覺只有幼稚低級當有趣
詭扯,比月老好太多了，適合去笑一笑的片
詭扯,真的超爆笑。雖然很多髒話，還有幾幕被鬼嚇到，但看完心情超好。
詭扯,我承認我有笑，笑點幾乎都在「小強」
詭扯,整部片一堆髒話 喜劇片也根本不好笑 鬼片也不像鬼片 根本不知道在演什麼東西 爛死了 中間還看到睡著
詭扯,國片能不能振作一點，不知在演什麼，不值得看的電影，簡直浪費時間和金錢。
詭扯,鬼扯是一個懸疑帶點輕恐懼感，幽默好笑的電影。雖然笑點這種東西很主觀，但我認為這個劇本是一個幾乎出自創新沒什麼老梗的新電影內容。 創意滿滿，有很多時間都會讓人笑開懷。
詭扯,"很棒的黑色喜劇,集懸疑,動作,搞笑於一身
演員演技到位,劇情轉折緊湊
本土電影愈來愈棒,加油!"
詭扯,好笑，瘋狂好笑，劇情走向完全不老套，又有驚悚，難得的不俗的國片
詭扯,我旁邊的朋友笑翻了，全場也很多人笑，但我還是有點不懂？
詭扯,有創意，很棒又好看的喜雪劇片！
詭扯,笑料不斷，劇情無冷場，真的是經典之作欸，沒想到台灣的電影這麼好看，進步太大了
詭扯,昨天去看了，其實滿好笑的，演員演得很好，導的也很好
詭扯,我個人覺得不錯，想放鬆心情，看一下這部電影很舒壓，從頭笑到尾，支持國片挺不錯的
詭扯,看完問身旁友人提出一些劇情內很多非常不合理的點，然後友人回我一句你忘記片名叫鬼扯嗎，嗯，也對。
詭扯,唉，支持國片，，，，，，？？？
詭扯,到底請多少工讀生寫假評？超低能⋯完全沒邏輯還能上映？
詭扯,如果你覺得周星馳的功夫是經典喜劇，那你絕對要去看詭扯，每個演員出神入化的演技，導演笑點的鋪陳，讓人笑到肚子抽筋，誇張的劇情，滿滿的笑點， 絕對讓您從頭笑到尾。
詭扯,好看好看好看好看好看好看好看好看
詭扯,好久沒有笑到流眼淚了XDD 大推薦!!!
詭扯,"有進步很多了～好看
值得支持😁😁
進戲院看看～"
詭扯,很舒壓的戲，我笑點極高，但還是在三個地方笑了。也不是那種low劇笑點，也不是捧腹大笑出眼淚，但就是會讓你覺得國片也能做到黑色喜劇，很棒
詭扯,笑到瘋！！！有種久違的周星馳喜劇港片的感覺！！
詭扯,比大尾鱸鰻好非常，台灣難得有這種類型的搞笑片，值得鼓勵，小好笑，大概有三個地方很好笑，很輕鬆
詭扯,好看好笑，難得國片喜劇可以這水準，值得看
詭扯,哈哈哈哈哈哈怎麼可以這麼好笑🤣支持劉冠廷啦😍
詭扯,"看到1／3就已經覺得慘了....看完整部感覺空虛，剛剛到底看了什麼....還不如去看國片瀑布....
詭扯是令人很失望的電影"
詭扯,很有意思的影片，非常好笑，看了心情很好，極力推薦去看。
詭扯,劇情有層次，故事性也豐富，重點是笑點真的是會大笑的那種哈哈哈哈哈
詭扯,好看也好好笑，請大家多多支持國片！
詭扯,從頭笑到尾 看了心情很好很舒壓的電影
詭扯,意外的好看又好笑，劇情、演員、場景、台語加髒話，不過於誇張的橋段，自然而然就能讓你噗哧一笑。
詭扯,意外的很好笑，很有創意的劇情，看了很舒壓，讚！
詭扯,還蠻幽默搞笑的，值得去電影院放鬆看看
詭扯,平淡的生活裡需要一點鬼扯，非常適合想要放鬆看電影的人去看。
詭扯,真心推這部，7年級後的應該會覺得很好笑，比永恆族好看多了。臺灣人會喜歡的笑點，劇情也有轉折，不是無腦片。
詭扯,好看也好好笑，請大家多多支持國片！
詭扯,"假如用白爛的角度來看，
這部電影成功了，
快去看吧！支持。"
詭扯,劇情是還不錯，演員的演技都很好，我覺得好看又好笑，推薦去看。
詭扯,大推好看的電影，要多多支持國片。
詭扯,太喜歡這部電影了！！支持支持支持！！
詭扯,超好看，又很好，一定要支持國片
